uid,title,developer,ratings,avgrating,oldest_rating,category.1,category.2,invocation,privacy_policy,tos,dynamic,guidance,flashbriefing,smarthome,price,permission.Device_Address,permission.Alexa_Notifications,permission.Amazon_Pay,permission.Device_Country_and_Postal_Code,permission.Reminders,permission.Lists_Read_Access,permission.Lists_Write_Access,permission.Location_Services,permission.Email_Address,permission.First_Name,permission.Full_Name,permission.Mobile_Number,example.1,example.2,example.3,details
B071WB521G,Sons Ambiants : Horloge,Anti stress  excellence,3,"4,7 sur 5",2017,"Musique, radio et audio",Services de diffusion en continu,":
        sons d' horloge",https://invokedapps.com/privacy,https://invokedapps.com/terms,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Sons d'Horloge »","« Alexa, demande à Sons d'Horloge de mettre en boucle »","« Alexa, ouvre Pluie sur un Toit de Tôle »","Sons d'Horloge est une Skill de sons ambiants développée pour vous aider à masquer les bruits indésirables, encourager la relaxation, réduire le stress et vous aider à vous endormir.Par défaut, la lecture du son durera une heure. Pour écouter le son en boucle jusqu'au moment où vous demanderez à Alexa d'arrêter, dites simplement : « Alexa, active le mode boucle » pendant la lecture du son. La Skill se souviendra de votre choix pour toutes vos utilisations futures - vous n'aurez donc pas à le répéter.FONCTIONNALITÉS PRO:+ Son de qualité Premium + Boucles améliorées (boucle toutes les 4 heures au lieu de toutes les heures)Envisagez de rédiger une évaluation de Sons d'Horloge par Invoked Apps. Vous pouvez également nous envoyer vos suggestions par e-mail à l'adresse support@invokedapps.com.Vous cherchez plus de sons? Trouvez ces Skills par Invoked Apps dans le catalogue des Skills Alexa ...- Sons d'Orage- Sons de Pluie- Sons de l'Océan- Sons de Ruisseau- Sons de Feu- Sons d'Avion- Sons de Ventilateur- Sons de Ventilateur Oscillant- Sons de la Ville- Sons de la Forêt Tropicale- Sons de Train- Sons de Grillon- Sons de Grenouille- Sons d'Oiseau- Sons de Chat- Sons d'Aspirateur- Bruit Rose- Bruit Brun- Bruit Blanc- Sons du Vent- Vent dans les Feuilles- Vent dans les Arbres- Pluie sur un Toit de Tôle- Pluie sur une Tente- Pluie Légère- Pluie sur une Fenêtre- Sons d'Orage Lointain- Sons de Douche- Sons de Vaisseau Spatial- Sons d'un Sèche-cheveux- Sons d'un Sèche-linge- Sons d'un Lave-vaisselle- Sons de Carillons- Sons de Baleine- Vent dans la Prairie- Sons d'une Pluie Battante- Gouttes d'eau- Sons de Fontaine- Sons de Cascade- Nuit dans la Forêt- Sons de Machine à Laver- Sons de Battement de Cœur- Sons de Café- Sons de Rêve- Sons de Blizzard- Sons d'un Hibou- Sons de Sous l'eauPour obtenir une liste complète de nos sons relaxants, recherchez Invoked Apps dans l'application Alexa or rendez-vous sur invokedapps.com.Cette Skill a été conçue par Invoked Apps, auteur des Skills de sons ambiants pour le sommeil et la relaxation les plus populaires. Les Skills développées par Invoked Apps sont conçues par un « Champion Alexa » certifié par Amazon - une expérience de qualité garantie!"
B07KWB9N58,Top Films d'Apple Movies US Non Officiel,VoiceSkillsInc,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »",,"Restez au courant des ventes et des téléchargements les plus populaires d'Apple avec Le top 10 des films en États Unis, d'Apple.Mis à jour automatiquement tous les jours - de sorte que vous aurez toujours les informations actuelles. Tout ce que vous avez à faire est d’ajouter cette skill à votre Flash Briefing.Si vous trouvez cette skill utile, donnez-nous une évaluation 5 étoiles."
B07KW57FLL,Les plus rentables Apps pour iOS FR Non Officiel,VoiceSkillsInc,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »",,"Restez au courant des ventes et des téléchargements les plus populaires d'Apple avec Le top 10 rentables Apps pour iOS en France, d'Apple.Mis à jour automatiquement tous les jours - de sorte que vous aurez toujours les informations actuelles. Tout ce que vous avez à faire est d’ajouter cette skill à votre Flash Briefing.Si vous trouvez cette skill utile, donnez-nous une évaluation 5 étoiles."
B07RVHZLVL,Roll.UP by Gaposa,Gaposa Srl.,0,,-1,Maison connectée,,,http://www.gaposa.it/fra/information-app/,http://www.gaposa.it/fra/contacts,True,True,False,True,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, allume le volet de la cuisine »","« Alexa, allume bonjour »","« Alexa, éteins le store de la chambre »","La SKILL activera les appareils et les scènes programmés dans Roll.Up. Seuls les appareils et scènes configurés pour être utilisés par Alexa seront disponibles pour le contrôle vocal. Les commandes utilisées sont très similaires au langage du quotidien, de sorte que les instructions peuvent être facilement intégrées et intuitives dans le temps.Alexa, le cerveau d'Amazon Echo, est automatiquement mise à jour via le cloud, apprenant et acquérant en permanence de nouvelles fonctionnalités et skills. Plus on utilise Alexa, plus vite Alexa apprendra les habitudes linguistiques, le vocabulaire et les préférences personnelles.Ci-dessous quelques exemples de contrôle de la voix:- ""Alexa, allume le volet de la cuisine"";- ""Alexa, allume bonjour""- ""Alexa, éteins le store de la chambre"".La skill est développée autour d'une connexion cryptée, la certitude que l'authentification s'exécute de manière sécurisée via un serveur et l'asurance selon laquelle les périphériques / scènes doivent tout d'abord être approuvés par l'utilisateur.Pour que la skill soit utilisée, le compte Amazon doit être lié au système Roll.Up.Le lien est établi via l'application Roll.Up sous Extensions -> Contrôle vocal Alexa."
B07RHZ2172,rollncy,Muriel,0,,-1,Sport,Fitness,":
        rollncy",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance rollncy »","« Alexa, lance rollncy parcours »",,"La skill vous offre des informations sur les randonnées roller du vendredi soir, organisées par l'association Roll'n'cy d'Annecy !Alexa, lance rollncy : vous donnera les dernières actualités de l'association.Alexa, lance rollncy parcours : vous donnera les parcours de vendredi prochain."
B07KWDVDQK,Les plus rentables Apps pour iPad DE Non Officiel,VoiceSkillsInc,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »",,"Restez au courant des ventes et des téléchargements les plus populaires d'Apple avec Le top 10 rentables Apps pour iOS iPad en Allemagne, d'Apple.Mis à jour automatiquement tous les jours - de sorte que vous aurez toujours les informations actuelles. Tout ce que vous avez à faire est d’ajouter cette skill à votre Flash Briefing.Si vous trouvez cette skill utile, donnez-nous une évaluation 5 étoiles."
B081D62KJJ,loterie,MBO,0,,-1,Jeux et culture générale,Aides et accessoires de jeux,":
        ma loterie",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre ma loterie »","« Alexa, ouvre ma loterie et donne moi une grille »",« Alexa ouvre pile ou face »,"Ma loterie vous donne une grille de loterie au hasard avec 5 numéros entre 1 et 49, et un numéro complémentaire entre 1 et 10."
B081S1TP9M,Lancé de dé,AshCompany,0,,-1,Jeux et culture générale,Jeux,":
        jette dé",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,« Alexa ouvre Jette dé »,« Je veux un dé à dix faces »,"« Alexa, ouvre lancé de dés »",Cette skill dans sa première version permet de définir un dé (son nombre de faces) et de lancer le dé pour remplacer son homologue lors de vos parties de jeux de société.
B07X6H63QT,Blagues Boum,2Team,2,4 sur 5,-1,Jeux et culture générale,Jeux,":
        blagues boum",https://www.2team.it/,https://www.2team.it/,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Blagues Boum »","« Alexa, ouvre Blagues Boum et reproduis un son au hasard »",« Alexa ouvre Fiction interactive »,"Est-ce que vous voulez faire une blague à quelqu'un?Grâce à Blagues Boum, vous pouvez planifier la reproduction d'un bruit (par exemple, ""fantômes"", ""chien"", ""tremblement de terre"") pour effrayer vos amis et pas seulement.La skill est très simple à utiliser, il vous suffit de l'ouvrir en disant la phrase ""Alexa, ouvre Blagues Boum"", puis demandez ""Reproduis un son"", suivi par le nom du son.Ce sera directement la skill qui vous aidera à choisir le bruit et à planifier la reproduction. Pour plus d'informations sur l'utilisation de cette skill, dites simplement: ""Aide"".Découvrez le large choix de bruits répartis en 4 catégories:- sons effrayants (par exemple ""fantômes"", ""cris"", etc ...)- animaux (par exemple, ""lions"", ""chien"", etc ...)- villes (par exemple ""tirs"", ""tremblement de terre"", etc ...)- les gens (par exemple ""pet"", ""rot"", etc ...)... et n'oubliez pas de revenir chaque jour pour ajouter de nouveaux bruits à votre collectionEssayez immédiatement la skill ""Blagues Boum"" !!N'oubliez pas de poster une histoire ou une photo sur Instagram en utilisant la skill ""Blagues Boum"" avec l'hashtag #asktoalexa. Nous serons heureux de partager votre histoire ou votre photo.À votre tour d’évaluer ""Blagues Boum"", laissez un avis de 5 étoiles pour cette skill.La skill a été conçue et développée par 2team.it. Pour toute information et support, écrivez un email à lab@2team.itVEUILLEZ NOTER:L'auteur de cette skill n'est pas responsable des dommages causés par l'utilisation de cette skill. Cette skill a été créée uniquement pour divertissement."
B07978G5WP,Bose,Bose Corporation,55,"2,2 sur 5",2018,Maison connectée,,,https://www.bose.fr/fr_fr/legal/privacy_policy.html,,True,True,False,True,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, joue du jazz dans la cuisine. »","« Alexa, pause dans la chambre. »","« Alexa, monte le son dans le salon. »","Avec la skill Bose pour Alexa, vous pouvez désormais lancer votre musique préférée sur vos enceintes Bose SoundTouch avec votre voix. Pour commencer, sélectionnez le bouton « Activer » dans l’application Alexa pour connecter votre compte Bose SoundTouch et retrouver vos enceintes. Ensuite, en utilisant n’importe quel appareil compatible avec Alexa tel que l’Echo ou l’Echo Dot, vous pouvez demander à Alexa de diffuser de la musique sur vos enceintes SoundTouch.Par exemple, dites « Alexa, joue du jazz dans la cuisine» pour que votre enceinte SoundTouch nommée « Cuisine » commence à jouer de la musique. Une fois que la musique est lancée, votre voix a les commandes. Par exemple :« Alexa, pause dans la chambre. »« Alexa, suivant dans la cuisine. »« Alexa, monte le son dans le salon.»Lorsque vous demandez quelque chose à Alexa, n’oubliez pas de donner le nom de l’enceinte, que vous pouvez régler dans l’application SoundTouch. Actuellement, vous pouvez écouter de la musique à partir d’Amazon Music, de Deezer et de TuneIn. Assurez-vous de connecter vos comptes à ces services musicaux dans l’application Alexa.Après activation, toutes vos interactions avec Bose par le biais de cette skill sont soumises à la politique de confidentialité de Bose SoundTouch ci-dessous. Cette skill est compatible avec toutes les enceintes Bose SoundTouch. Notez que vous devrez connecter votre compte SoundTouch à Alexa afin d’utiliser la skill. Si vous êtes un nouvel utilisateur des enceintes SoundTouch, vous devrez tout d’abord créer un compte SoundTouch avec l’application SoundTouch.Pour en savoir plus, visitez le site bose.com/support/Alexa."
B07X618R9L,Musique Anti-Stress : Musique Relaxante,ixartz,4,"4,7 sur 5",2019,Santé et bien-être,,":
        musique anti stress",https://sound.aimelyne.com/privacy/relaxing-sound/fr.html,,True,True,False,False,Free,False,False,False,False,False,False,False,False,True,False,False,False,"« Alexa, joue Musique Anti-Stress »","« Alexa, ouvre Musique Anti-Stress »","« Alexa, lance Musique Anti-Stress »","Musique Anti-Stress est une musique de fond au piano avec des airs apaisants. Cela vous aide à réduire votre stress et à avoir un esprit paisible. C'est également un excellent compagnon lorsque vous lisez, étudiez, travaillez ou méditez.Comment utiliser la skill ""Musique Anti-Stress : Son Relaxant"" ?Vous pouvez dire:- ""Alexa, ouvre Musique Anti-Stress""- ""Alexa, lance Musique Anti-Stress""- ""Alexa, joue Musique Anti-Stress""Elle va jouer le son indéfiniment jusqu'à ce que vous disiez ""Alexa, stop"".Comment arrêter la musique après un certain temps ?D'abord, vous devez lancer la musique avec l'une des méthodes ci-dessus. Ensuite, vous pouvez limiter le temps que la musique va jouer en disant ""Alexa, arrête la musique dans 1 heure"" (vous pouvez changer la durée). Une fois qu’une heure s’est écoulée, la musique va s'arrêter.Comment nous aider ?Vos commentaires sont extrêmement importants et nous montre votre soutien. Si vous aimez la skill, n'hésitez pas à nous laisser un commentaire. Vos commentaires nous encouragent à continuer à développer plus de skills.Voulez-vous écouter plus de sons ?Vous pouvez dire ""Alexa, ouvre Musique Anti-Stress et envoie moi d'autres sons relaxants"" et la skill va vous envoyer un email contenant d'autres sons relaxants que vous pouvez essayer. Il contient non seulement le nom du skill mais aussi contient un lien direct vers la skill et vous pourrez activer facilement la skill.Ou, vous pouvez lancer une recherche sur le store d'Alexa les skills suivantes :- Zen Spa- Chant d'Oiseaux- Oiseaux Qui Chantent- Musique d'Etude- Zen Méditation- Piano Relaxant- Feux De Camp- Musique Anti-Stress- Oiseaux Tropicaux- Vagues à la plage- Cui-cui Du Matin- Musique de concentration- Gouttes d'Eau Dans La Grotte- Jardin public- Carnaval Tribale"
B07CRZXV42,Le Bébé Pleurnichard,FDelaplace,135,"3,7 sur 5",2018,Fantaisie et humour,,":
        le bébé pleurnichard",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre le Bébé Pleurnichard »","« Alexa, lance le Bébé Pleurnichard et fais un pleur au hasard »","« Alexa, lance blagues de ta mère »","Le Bébé Pleurnichard ne peut pas s'empêcher de pleurer, et c'est très agaçant!Si tu veux ennuyer quelqu'un, te préparer pour les joies d'être parents, ou peut-être essayer de calmer ton bébé grâce aux pleurs d'un autre nourrisson, cette skill est faite pour toi!Pour commencer, demande simplement au bébé de faire un...   ...pleur Normal   ...pleur de Fatigue   ...pleur de Colère   ...pleur d'Ennui   ...pleur pour un câlin   ...pleur Endormi   ...pleur de Faim   ...pleur Crescendo   ...pleur GrincheuxTu peux aussi lui demander de faire un pleur au hasard.**PROCHAINEMENT**Si tu souhaites une expérience plus interactive avec le Bébé Pleurnichard, alors le 'Mode Histoire' sera pour toi!Dans ce mode, tu parcourras différents scénarios impliquant le Bébé Pleurnichard, et tu devras choisir quelle action tu veux effectuer parmi les options disponibles pour chaque scénario. Tes actions auront un impact sur l’humeur de bébé, et tu auras l’occasion de débloquer de nouveaux pleurs.Garde un œil sur ton app Alexa, ou lance cette skill régulièrement, pour te tenir informer !"
